Date,Temperature,Pressure,Sky_Cover,Wind_Speed,Rainfall
2022-03-21,61.13,1013.8291666666668,3.9166666666666665,3.1625,0.0
2022-03-22,66.155,1013.8541666666666,2.7083333333333335,3.0708333333333333,0.0
2022-03-23,69.97999999999999,1015.125,0.08333333333333333,3.341666666666667,0.0
2022-03-24,60.8,1013.2875,4.208333333333333,3.3833333333333333,0.0
2022-03-25,58.4225,1011.9458333333333,6.166666666666667,3.266666666666666,0.0
2022-03-26,58.1,1009.5375,7.0,2.6041666666666665,0.0
2022-03-27,60.14,1008.6666666666666,7.083333333333333,4.045833333333333,0.0
2022-03-28,57.6725,1006.125,8.291666666666666,4.195833333333334,11.541666666666666
2022-03-29,57.785000000000004,1010.7375000000001,4.083333333333333,3.275,0.0
2022-03-30,59.3975,1013.2166666666667,5.375,3.3375,0.0
2022-03-31,59.285,1008.5583333333334,9.458333333333334,2.8874999999999997,0.0
2022-04-01,59.412499999999994,1009.3458333333333,4.125,3.6125000000000003,0.0
2022-04-02,59.615,1012.6166666666667,9.041666666666666,4.0625,0.0
2022-04-03,59.645,1010.775,7.458333333333333,5.4375,0.0
2022-04-04,59.2625,1009.875,4.791666666666667,2.845833333333333,0.0
2022-04-05,64.205,1008.7916666666666,1.5416666666666667,2.4875000000000003,0.0
2022-04-06,66.905,1011.4208333333332,0.9166666666666666,2.904166666666667,0.0
2022-04-07,77.02250000000001,1012.6083333333332,0.8333333333333334,2.0916666666666663,0.0
2022-04-08,79.19,1008.6958333333333,2.4583333333333335,3.2875,0.0
2022-04-09,67.41499999999999,1005.7375000000001,2.4583333333333335,3.3041666666666667,0.0
2022-04-10,63.222500000000004,1007.4833333333332,6.166666666666667,3.625,0.0
2022-04-11,61.3775,1007.9916666666667,5.041666666666667,5.491666666666667,0.0
2022-04-12,59.6075,1012.4541666666668,2.0416666666666665,8.083333333333334,0.0
2022-04-13,59.697500000000005,1015.1,0.20833333333333334,5.308333333333333,0.0
2022-04-14,58.99250000000001,1011.9791666666666,1.125,4.4125000000000005,0.0
2022-04-15,59.75,1011.4208333333332,3.7083333333333335,3.7125,0.0
2022-04-16,60.2,1015.4499999999999,5.416666666666667,5.708333333333333,0.0
2022-04-17,59.45,1015.7291666666666,4.125,4.045833333333333,0.0
2022-04-18,61.550000000000004,1012.5500000000001,7.083333333333333,3.216666666666667,0.0
2022-04-19,61.205,1010.3333333333334,5.333333333333333,3.6333333333333333,0.0
2022-04-20,60.14,1012.1083333333332,3.75,4.4125,0.0
2022-04-21,59.8775,1012.7583333333333,4.333333333333333,4.620833333333334,2.125
2022-04-22,58.947500000000005,1012.6541666666667,4.291666666666667,7.7749999999999995,0.0
2022-04-23,61.182500000000005,1013.3291666666668,1.2916666666666667,4.2,0.0
2022-04-24,69.4025,1011.6666666666666,0.375,3.5041666666666664,0.0
2022-04-25,70.14500000000001,1010.4708333333333,3.125,3.0208333333333335,0.0
2022-04-26,63.462500000000006,1009.0083333333333,4.583333333333333,3.0124999999999997,0.0
2022-04-27,62.0225,1010.6750000000001,3.8333333333333335,3.5124999999999997,0.0
2022-04-28,60.275000000000006,1011.5500000000001,4.375,4.404166666666667,0.0
2022-04-29,60.447500000000005,1011.3666666666667,1.4583333333333333,3.4333333333333336,0.0
2022-04-30,62.352500000000006,1008.6125000000001,1.0,2.625,0.0
2022-05-01,62.375,1007.2666666666668,4.208333333333333,3.1916666666666664,0.0
2022-05-02,62.45,1010.025,5.083333333333333,3.795833333333333,0.0
2022-05-03,62.9525,1009.4958333333334,3.5833333333333335,3.266666666666667,0.0
2022-05-04,63.035,1010.1583333333333,1.875,3.141666666666667,0.0
2022-05-05,60.935,1012.3833333333333,5.291666666666667,3.3833333333333333,0.0
2022-05-06,63.485,1010.9583333333334,3.625,2.629166666666667,0.0
2022-05-07,64.0325,1008.8666666666667,3.0416666666666665,3.595833333333333,0.0
2022-05-08,61.1525,1007.9291666666667,3.9166666666666665,4.45,0.0
2022-05-09,59.9375,1010.6541666666667,2.7916666666666665,5.05,0.0
2022-05-10,58.730000000000004,1013.9083333333333,3.6666666666666665,4.9375,0.0
2022-05-11,59.315,1016.1291666666666,2.1666666666666665,6.6375,0.0
2022-05-12,64.01,1015.7583333333333,2.375,4.158333333333333,0.0
2022-05-13,69.11,1011.3791666666666,0.5833333333333334,3.204166666666667,0.0
2022-05-14,69.55250000000001,1009.5041666666666,2.75,3.1833333333333336,0.0
2022-05-15,65.06,1009.2583333333333,4.625,3.1875,0.0
2022-05-16,62.9075,1010.0458333333332,4.0,3.579166666666666,0.0
2022-05-17,61.6925,1011.3416666666667,5.041666666666667,3.2083333333333335,0.0
2022-05-18,62.427499999999995,1011.725,5.875,3.466666666666667,0.0
2022-05-19,61.302499999999995,1008.3708333333334,9.875,2.8791666666666664,0.0
2022-05-20,61.625,1006.2041666666668,9.333333333333334,3.3208333333333333,0.0
2022-05-21,63.3425,1010.8249999999999,6.708333333333333,3.783333333333333,0.0
2022-05-22,60.5075,1012.4041666666667,3.7083333333333335,4.0625,0.0
2022-05-23,61.475,1009.2083333333334,8.083333333333334,2.529166666666667,0.0
2022-05-24,63.05,1007.0958333333333,7.458333333333333,3.216666666666667,0.0
2022-05-25,64.265,1008.4666666666667,6.875,3.3125,0.0
2022-05-26,64.27250000000001,1011.0958333333333,6.25,3.8708333333333336,0.0
2022-05-27,63.89750000000001,1012.4666666666667,6.791666666666667,4.5375000000000005,0.0
2022-05-28,63.177499999999995,1009.7208333333333,6.666666666666667,3.845833333333333,0.0
2022-05-29,64.27250000000001,1006.2416666666667,3.5,2.8083333333333336,0.0
2022-05-30,64.70750000000001,1005.975,2.4583333333333335,3.8083333333333336,0.0
2022-05-31,64.985,1006.525,1.9166666666666667,3.3125,0.0
2022-06-01,66.26750000000001,1007.2916666666666,2.3333333333333335,2.9499999999999997,0.0
2022-06-02,65.2475,1006.8249999999999,6.75,3.4333333333333336,0.0
2022-06-03,64.52000000000001,1007.7208333333333,8.333333333333334,3.3833333333333333,0.0
2022-06-04,64.61,1009.5958333333333,7.666666666666667,3.3541666666666665,0.0
2022-06-05,66.7325,1008.6208333333334,3.9166666666666665,2.85,0.0
2022-06-06,67.535,1007.2041666666668,3.9166666666666665,3.7875,0.0
2022-06-07,66.6725,1007.0500000000001,7.083333333333333,2.920833333333333,0.0
2022-06-08,65.42,1006.2958333333332,8.208333333333334,2.8333333333333335,0.0
2022-06-09,66.89750000000001,1006.8625000000001,6.458333333333333,3.0541666666666667,0.0
2022-06-10,66.725,1008.8625000000001,6.208333333333333,3.2375000000000003,0.0
2022-06-11,66.095,1009.125,4.625,3.3791666666666664,0.0
2022-06-12,66.66499999999999,1007.4,5.416666666666667,3.0541666666666667,0.0
2022-06-13,68.0525,1007.4375,5.916666666666667,3.6666666666666665,0.125
2022-06-14,68.5025,1007.2958333333332,2.625,3.3000000000000003,0.0
2022-06-15,68.0525,1006.4041666666667,4.875,3.266666666666667,0.0
2022-06-16,67.3925,1005.7875,8.458333333333334,3.6166666666666667,0.0
2022-06-17,66.89750000000001,1006.8916666666668,6.583333333333333,4.591666666666667,0.0
2022-06-18,66.2225,1009.0541666666667,2.5416666666666665,4.029166666666667,0.0
2022-06-19,67.5875,1010.5833333333334,0.5,3.6208333333333336,0.0
2022-06-20,71.32249999999999,1007.9791666666666,0.16666666666666666,3.3541666666666665,0.0
2022-06-21,69.05,1008.9875000000001,2.0,3.641666666666667,0.0
2022-06-22,66.57499999999999,1009.3666666666667,5.916666666666667,4.808333333333334,0.0
2022-06-23,66.83,1008.0833333333334,4.333333333333333,4.495833333333334,0.0
2022-06-24,65.735,1008.2041666666668,4.291666666666667,4.7124999999999995,0.0
2022-06-25,65.66749999999999,1009.5124999999999,5.375,3.891666666666667,0.0
2022-06-26,66.83,1011.3625000000001,4.333333333333333,3.225,0.0
2022-06-27,66.98750000000001,1012.1,4.291666666666667,3.9375,0.0
2022-06-28,67.8725,1011.9250000000001,3.9583333333333335,3.391666666666667,0.0
2022-06-29,69.8075,1012.2916666666666,4.458333333333333,3.4125,0.0
2022-06-30,68.9075,1011.9458333333333,4.666666666666667,3.65,0.0
2022-07-01,68.0525,1011.1625,3.2916666666666665,3.341666666666667,0.0
2022-07-02,67.2125,1009.7208333333333,2.75,3.8833333333333333,0.0
2022-07-03,66.9125,1009.6583333333333,2.7083333333333335,3.8958333333333335,0.0
2022-07-04,66.98,1010.1583333333333,3.0833333333333335,3.6333333333333333,0.0
2022-07-05,67.97749999999999,1010.2083333333334,3.5833333333333335,4.2375,0.0
2022-07-06,67.685,1010.3041666666667,4.833333333333333,4.1125,0.0
2022-07-07,68.7875,1010.8916666666668,2.9166666666666665,3.6999999999999997,0.0
2022-07-08,67.61000000000001,1013.2041666666668,6.333333333333333,3.579166666666667,0.0
2022-07-09,67.04750000000001,1014.5333333333333,5.166666666666667,3.7125,0.0
2022-07-10,68.2025,1012.3000000000001,2.4166666666666665,3.516666666666667,0.0
2022-07-11,65.92250000000001,1010.025,6.833333333333333,3.829166666666667,0.0
2022-07-12,65.6075,1009.8916666666668,6.541666666666667,3.720833333333333,0.0
2022-07-13,64.94,1010.1208333333334,6.958333333333333,4.445833333333334,0.0
2022-07-14,66.92,1010.2208333333333,5.125,3.6333333333333333,0.0
2022-07-15,66.68,1010.2916666666666,5.0,3.8125,0.0
2022-07-16,66.92,1008.6958333333333,4.958333333333333,3.591666666666667,0.0
2022-07-17,69.9125,1007.725,4.916666666666667,3.4250000000000003,0.0
2022-07-18,70.82,1010.9416666666666,4.0,3.516666666666667,0.0
2022-07-19,68.81,1011.5875,4.583333333333333,3.891666666666667,0.0
2022-07-20,69.85249999999999,1012.9375,4.75,3.5749999999999997,0.0
2022-07-21,69.29750000000001,1010.4458333333333,5.125,3.6999999999999997,0.0
2022-07-22,69.55250000000001,1007.9375,6.083333333333333,3.1875,0.0
2022-07-23,69.7925,1007.9916666666667,6.916666666666667,3.4583333333333335,0.0
2022-07-24,68.87,1008.9291666666667,8.958333333333334,3.3625000000000003,0.0
2022-07-25,68.4875,1009.4375,8.041666666666666,3.6,0.0
2022-07-26,67.3775,1010.625,7.625,4.066666666666666,0.0
2022-07-27,67.41499999999999,1010.8333333333334,6.0,3.7624999999999997,0.0
2022-07-28,68.72749999999999,1008.85,4.875,3.0833333333333335,0.0
2022-07-29,70.745,1008.8458333333333,4.083333333333333,3.0749999999999997,0.0
2022-07-30,70.9775,1010.1791666666667,6.708333333333333,2.9499999999999997,0.0
2022-07-31,73.73750000000001,1011.875,6.291666666666667,3.3958333333333335,0.0
2022-08-01,71.48750000000001,1012.1166666666667,5.791666666666667,4.266666666666667,0.0
2022-08-02,70.0025,1012.0416666666666,4.375,4.654166666666667,0.0
2022-08-03,69.86000000000001,1009.6666666666666,4.916666666666667,3.6333333333333333,0.0
2022-08-04,70.38499999999999,1009.4125,7.125,3.779166666666667,0.0
2022-08-05,70.3475,1009.9875000000001,5.791666666666667,4.2625,0.0
2022-08-06,70.025,1008.9166666666666,2.25,4.004166666666666,0.0
2022-08-07,72.305,1008.9,3.7083333333333335,3.2416666666666667,0.0
2022-08-08,74.075,1009.4291666666667,4.625,2.9499999999999997,0.0
2022-08-09,75.5675,1009.7416666666667,6.5,3.1916666666666664,0.0
2022-08-10,74.87,1011.7291666666666,3.375,3.4583333333333335,0.0
2022-08-11,72.785,1011.125,4.166666666666667,3.8083333333333336,0.0
2022-08-12,72.36500000000001,1009.65,2.875,3.5875,0.0
2022-08-13,73.3475,1009.7958333333332,3.0,3.0583333333333336,0.0
2022-08-14,72.41749999999999,1008.7958333333332,2.9583333333333335,2.9916666666666667,0.0
2022-08-15,71.2775,1006.8291666666668,2.2083333333333335,3.1,0.0
2022-08-16,70.205,1006.2375000000001,3.5,3.4250000000000003,0.0
2022-08-17,68.7575,1008.6999999999999,3.6666666666666665,4.0249999999999995,0.0
2022-08-18,65.15,1009.1875,6.458333333333333,4.066666666666666,0.0
2022-08-19,68.2025,1005.7583333333333,3.0,2.7125,0.0
2022-08-20,71.8175,1007.8291666666668,4.458333333333333,3.5083333333333333,0.0
2022-08-21,71.15,1012.3874999999999,6.75,3.8541666666666665,0.0
2022-08-22,67.6175,1010.7916666666666,9.666666666666666,3.5583333333333336,0.0
2022-08-23,69.23,1005.8625000000001,4.0,2.716666666666667,0.0
2022-08-24,72.755,1007.4666666666667,3.4166666666666665,2.654166666666667,0.0
2022-08-25,72.1175,1010.625,6.083333333333333,3.5083333333333333,0.0
2022-08-26,69.935,1009.7958333333332,6.166666666666667,3.5208333333333335,0.0
2022-08-27,70.70750000000001,1007.4541666666668,5.416666666666667,3.4416666666666664,0.0
2022-08-28,70.1975,1007.0416666666666,5.291666666666667,4.054166666666666,0.0
2022-08-29,69.1325,1008.8249999999999,3.0416666666666665,4.1125,0.0
2022-08-30,71.64500000000001,1009.3583333333332,1.1666666666666667,3.533333333333333,0.0
2022-08-31,75.32750000000001,1006.1041666666666,3.2083333333333335,3.5833333333333335,0.0
2022-09-01,78.0125,1003.4541666666668,4.875,2.533333333333333,0.0
2022-09-02,77.6675,1004.7583333333333,3.0,2.904166666666667,0.0
2022-09-03,79.88,1006.4250000000001,2.6666666666666665,2.9625,0.0
2022-09-04,85.04,1006.0208333333334,3.875,2.841666666666667,0.0
2022-09-05,80.12,1004.0458333333332,2.9166666666666665,3.0666666666666664,0.0
2022-09-06,78.095,1006.6333333333333,2.6666666666666665,3.3375,0.0
2022-09-07,77.5175,1008.9083333333333,3.1666666666666665,3.233333333333333,0.0
2022-09-08,81.605,1002.9208333333332,5.708333333333333,3.4458333333333333,0.0
2022-09-09,84.6875,998.0416666666666,8.0,3.8166666666666664,1.0416666666666667
2022-09-10,76.2275,1007.3208333333333,9.458333333333334,2.2333333333333334,0.0
2022-09-11,78.6425,1011.3416666666667,5.208333333333333,4.095833333333333,0.0
2022-09-12,76.28,1009.8208333333333,4.708333333333333,4.345833333333333,0.0
2022-09-13,73.64750000000001,1007.4166666666666,3.7916666666666665,2.904166666666667,0.0
2022-09-14,72.32750000000001,1008.3874999999999,4.083333333333333,3.5208333333333335,0.0
2022-09-15,71.7425,1009.9166666666666,3.2083333333333335,3.6625,0.0
2022-09-16,70.8125,1008.6,2.2916666666666665,3.5666666666666664,0.0
2022-09-17,70.33250000000001,1005.7166666666667,4.875,3.1291666666666664,0.0
2022-09-18,69.4475,1005.9333333333334,5.125,4.654166666666667,0.0
2022-09-19,70.2125,1007.5749999999999,3.125,4.254166666666666,0.0
2022-09-20,71.225,1008.8541666666666,2.9583333333333335,5.291666666666667,0.0
2022-09-21,70.36250000000001,1009.7666666666668,1.6666666666666667,4.7250000000000005,0.0
2022-09-22,71.555,1009.5208333333334,1.1666666666666667,2.9875000000000003,0.0
2022-09-23,72.63499999999999,1009.4625,2.2083333333333335,2.904166666666667,0.0
2022-09-24,73.2575,1011.8874999999999,2.0416666666666665,3.625,0.0
2022-09-25,72.185,1010.9,2.625,3.4458333333333333,0.0
2022-09-26,72.65,1008.3291666666668,3.3333333333333335,3.1958333333333333,0.0
2022-09-27,73.2425,1007.6166666666667,2.9166666666666665,3.0416666666666665,0.0
2022-09-28,73.97,1009.7583333333333,2.25,2.654166666666667,0.0
2022-09-29,69.92750000000001,1010.3913043478261,4.291666666666667,2.970833333333333,0.0
2022-09-30,69.98750000000001,1007.7041666666668,5.583333333333333,2.8249999999999997,0.0
2022-10-01,68.7425,1007.9375,6.291666666666667,3.266666666666667,0.0
2022-10-02,69.1925,1010.0291666666667,5.25,3.704166666666667,0.0
2022-10-03,68.8175,1010.6374999999999,2.625,2.4833333333333334,0.0
2022-10-04,70.0925,1009.7416666666667,2.2083333333333335,2.316666666666667,0.0
2022-10-05,69.155,1011.1125000000001,6.875,2.8708333333333336,0.0
2022-10-06,69.33500000000001,1012.7583333333333,9.166666666666666,2.7875,0.0
2022-10-07,69.6725,1013.1583333333333,6.875,2.795833333333333,0.0
2022-10-08,68.9375,1013.2291666666666,6.333333333333333,3.25,0.0
2022-10-09,67.4375,1012.6041666666666,6.875,3.1750000000000003,0.0
2022-10-10,67.8575,1011.0666666666666,7.625,2.9583333333333335,0.0
2022-10-11,69.3425,1011.7916666666666,7.5,2.9875000000000003,0.0
2022-10-12,68.2475,1013.9958333333334,8.416666666666666,3.725,2.0
2022-10-13,66.60499999999999,1011.3249999999999,10.0,2.8375,0.0
2022-10-14,66.3725,1007.5083333333333,10.0,2.1666666666666665,0.0
2022-10-15,66.14,1008.875,9.208333333333334,3.1458333333333335,0.4583333333333333
2022-10-16,66.845,1012.5625,3.1666666666666665,3.625,0.0
2022-10-17,67.13,1011.8833333333333,2.5416666666666665,2.8625000000000003,0.0
2022-10-18,70.89500000000001,1011.2416666666667,1.5833333333333333,2.658333333333333,0.0
2022-10-19,78.9425,1011.1166666666667,3.2916666666666665,2.4125,0.0
2022-10-20,74.945,1009.3249999999999,4.75,2.6875,0.0
2022-10-21,68.36,1008.6125000000001,6.208333333333333,3.158333333333333,0.0
2022-10-22,65.78,1005.6416666666668,8.791666666666666,3.829166666666667,0.125
2022-10-23,64.61,1007.8916666666668,2.5833333333333335,3.125,0.0
2022-10-24,65.57000000000001,1016.1916666666666,0.20833333333333334,3.25,0.0
2022-10-25,64.4375,1013.7916666666666,0.8333333333333334,2.4916666666666667,0.0
2022-10-26,63.575,1010.7416666666667,2.7083333333333335,2.7458333333333336,0.0
2022-10-27,64.73,1012.6,1.9583333333333333,2.7624999999999997,0.0
2022-10-28,64.0025,1016.0833333333334,3.125,2.7541666666666664,0.0
2022-10-29,63.7025,1014.5708333333333,1.8333333333333333,2.5625,0.0
2022-10-30,64.94,1011.1125000000001,1.2916666666666667,2.620833333333333,0.0
2022-10-31,64.14500000000001,1008.5124999999999,6.666666666666667,2.720833333333333,0.0
2022-11-01,64.3775,1009.4416666666666,7.166666666666667,3.3833333333333333,1.0
2022-11-02,61.535000000000004,1011.9708333333333,5.333333333333333,6.120833333333334,0.7083333333333334
2022-11-03,58.3325,1014.875,3.0,5.445833333333333,0.0
2022-11-04,58.5275,1019.8291666666668,5.0,2.783333333333333,0.0
2022-11-05,58.99249999999999,1012.9833333333332,4.041666666666667,2.25,0.0
2022-11-06,60.537499999999994,1009.5541666666667,3.2916666666666665,2.2875,0.041666666666666664
2022-11-07,60.47,1010.7666666666668,7.5,3.470833333333333,0.7083333333333334
2022-11-08,59.0375,1007.4250000000001,8.541666666666666,5.4750000000000005,14.0
2022-11-09,56.599999999999994,1014.4666666666667,3.8333333333333335,3.525,1.0416666666666667
2022-11-10,56.6225,1015.7541666666666,0.20833333333333334,2.183333333333333,0.0
2022-11-11,59.442499999999995,1014.2041666666668,3.5416666666666665,2.6958333333333333,0.0
2022-11-12,58.415,1013.2958333333332,1.2083333333333333,2.8874999999999997,0.0
2022-11-13,58.61,1012.7583333333333,2.4583333333333335,4.5,0.0
2022-11-14,58.3325,1015.7333333333332,1.5833333333333333,2.220833333333333,0.0
2022-11-15,59.42,1016.1041666666666,0.7083333333333334,2.6041666666666665,0.0
2022-11-16,61.6775,1019.6333333333333,0.4583333333333333,2.283333333333333,0.0
2022-11-17,60.86749999999999,1016.8833333333333,3.0833333333333335,2.1750000000000003,0.0
2022-11-18,58.04,1011.3166666666666,2.375,2.2958333333333334,0.0
2022-11-19,63.125,1014.3249999999999,0.08333333333333333,1.6541666666666668,0.0
2022-11-20,63.365,1016.7583333333333,1.4583333333333333,2.6083333333333334,0.0
2022-11-21,63.237500000000004,1015.5208333333334,5.416666666666667,2.5833333333333335,0.0
2022-11-22,60.754999999999995,1014.3083333333334,3.625,2.4458333333333333,0.0
2022-11-23,57.9875,1014.2875,2.3333333333333335,1.7958333333333334,0.0
2022-11-24,62.165,1017.775,1.0833333333333333,2.3458333333333337,0.0
2022-11-25,62.51,1019.8916666666668,2.375,2.775,0.0
2022-11-26,58.49,1015.2624999999999,1.875,2.091666666666667,0.0
2022-11-27,58.04,1013.6833333333334,4.625,2.4458333333333333,0.0
2022-11-28,58.715,1009.8333333333334,6.833333333333333,3.0208333333333335,0.0
2022-11-29,58.625,1010.9375,4.0,2.341666666666667,0.0
2022-11-30,57.087500000000006,1012.35,6.583333333333333,2.533333333333333,0.0
2022-12-01,57.275,1013.5666666666666,9.416666666666666,2.6,0.0
2022-12-02,56.74249999999999,1015.9583333333334,9.791666666666666,3.658333333333333,1.25
2022-12-03,60.2225,1015.0625,4.833333333333333,2.0869565217391304,0.0
2022-12-04,59.510000000000005,1015.4499999999999,7.875,1.5333333333333332,1.375
2022-12-05,57.9575,1013.1416666666668,5.0,3.3333333333333335,0.0
2022-12-06,55.5875,1013.7125,5.125,2.8166666666666664,0.0
2022-12-07,53.975,1019.025,3.625,2.3249999999999997,0.0
2022-12-08,53.6375,1020.9375,3.125,2.6041666666666665,0.0
2022-12-09,53.4125,1017.225,3.2916666666666665,2.004166666666667,0.0
2022-12-10,56.5475,1015.4958333333334,7.375,2.983333333333333,0.4166666666666667
2022-12-11,56.24,1009.3916666666668,6.583333333333333,7.516666666666667,6.666666666666667
2022-12-12,50.480000000000004,1009.1750000000001,5.0,3.0083333333333333,3.7916666666666665
2022-12-13,52.0625,1014.2291666666666,2.6666666666666665,2.5291666666666663,0.0
2022-12-14,52.1225,1017.7541666666666,1.875,2.4250000000000003,0.0
2022-12-15,54.349999999999994,1016.3083333333334,6.791666666666667,1.9708333333333332,0.0
