"","Year","Month","Day","Hour","Temperature","Pressure","Sky_Cover","Wind_Speed","Rainfall"
"1814",2022,3,17,14,"21.7",1013.3,3,7,0
"1815",2022,3,17,15,"21.7",1012.9,3,5.9,0
"1816",2022,3,17,16,"21.7",1012.5,8,7.7,0
"1817",2022,3,17,17,"21.9",1012.1,4,7.6,0
"1818",2022,3,17,18,"19.8",1012.3,3,6.3,0
"1819",2022,3,17,19,"18.2",1012.5,3,3.7,0
"1820",2022,3,17,20,"17.6",1012.8,3,4,0
"1821",2022,3,17,21,"16.1",1012.8,5,3.2,0
"1822",2022,3,17,22,"15.6",1012.9,5,3.1,0
"1823",2022,3,17,23,"14.4",1012.9,5,3.5,0
"1824",2022,3,17,24,"14.3",1012.6,5,2.3,0
"1825",2022,3,18,1,"13.8",1012.6,4,0,0
"1826",2022,3,18,2,"12.7",1012.5,3,0.2,0
"1827",2022,3,18,3,"12.3",1012.3,3,1.3,0
"1828",2022,3,18,4,"13.3",1012.2,3,0,0
"1829",2022,3,18,5,"13.1",1012.3,3,2.7,0
"1830",2022,3,18,6,"12.0",1012.6,5,3,0
"1831",2022,3,18,7,"14.2",1013.2,5,2.1,0
"1832",2022,3,18,8,"16.4",1013.7,5,2.1,0
"1833",2022,3,18,9,"19.2",1014.5,4,2.1,0
"1834",2022,3,18,10,"21.1",1014.7,3,2.1,0
"1835",2022,3,18,11,"20.1",1014.7,0,4.5,0
"1836",2022,3,18,12,"20.6",1014.2,0,4.2,0
"1837",2022,3,18,13,"20.7",1013.6,0,5,0
"1838",2022,3,18,14,"21.2",1012.8,0,4.2,0
"1839",2022,3,18,15,"22.1",1012.4,0,4.7,0
"1840",2022,3,18,16,"21.1",1012.1,0,5.1,0
"1841",2022,3,18,17,"19.1",1011.8,3,3.8,0
"1842",2022,3,18,18,"17.1",1012.2,3,5.2,0
"1843",2022,3,18,19,"16.0",1012.6,5,5.3,0
"1844",2022,3,18,20,"15.6",1013,5,2.5,0
"1845",2022,3,18,21,"15.6",1013,5,1.6,0
"1846",2022,3,18,22,"15.6",1012.9,5,2.1,0
"1847",2022,3,18,23,"14.9",1012.8,5,2.2,0
"1848",2022,3,18,24,"14.4",1012.7,5,2.9,0
"1849",2022,3,19,1,"14.4",1012.7,5,1.3,0
"1850",2022,3,19,2,"14.4",1012.3,6,0,0
"1851",2022,3,19,3,"14.4",1012.1,7,0.3,0
"1852",2022,3,19,4,"14.4",1012.7,8,3.1,0
"1853",2022,3,19,5,"13.9",1012.7,8,0.2,0
"1854",2022,3,19,6,"13.9",1013.2,8,1.3,0
"1855",2022,3,19,7,"14.0",1013.4,8,0.3,0
"1856",2022,3,19,8,"15.1",1013.8,8,2.7,0
"1857",2022,3,19,9,"15.8",1014.2,8,3.4,0
"1858",2022,3,19,10,"17.2",1013.7,8,1.5,0
"1859",2022,3,19,11,"18.2",1013.6,5,6.1,0
"1860",2022,3,19,12,"17.8",1013.2,5,5.7,0
"1861",2022,3,19,13,"17.7",1012.4,5,5.6,0
"1862",2022,3,19,14,"16.6",1011.7,5,5.3,0
"1863",2022,3,19,15,"16.1",1011.6,5,5.7,0
"1864",2022,3,19,16,"15.6",1011.1,8,8.8,0
"1865",2022,3,19,17,"14.9",1010.7,8,6.1,0
"1866",2022,3,19,18,"14.5",1010.4,8,5.1,0
"1867",2022,3,19,19,"14.9",1010.6,9,5.3,0
"1868",2022,3,19,20,"14.3",1010.5,9,6.4,1
"1869",2022,3,19,21,"13.9",1010.6,9,5.3,0
"1870",2022,3,19,22,"13.9",1010.5,10,5.7,2
"1871",2022,3,19,23,"13.3",1009.9,8,5.3,0
"1872",2022,3,19,24,"13.3",1009.6,7,6.8,0
"1873",2022,3,20,1,"13.2",1009.4,5,7.1,0
"1874",2022,3,20,2,"12.8",1008.8,5,3.5,0
"1875",2022,3,20,3,"12.9",1008.6,5,3.1,0
"1876",2022,3,20,4,"13.3",1009.2,5,3.1,0
"1877",2022,3,20,5,"13.2",1009.5,4,5,0
"1878",2022,3,20,6,"12.9",1010,3,4.6,0
"1879",2022,3,20,7,"14.2",1010.7,3,4.8,0
"1880",2022,3,20,8,"16.2",1011.5,3,6.6,0
"1881",2022,3,20,9,"17.6",1011.7,3,5.8,0
"1882",2022,3,20,10,"20.6",1011.8,3,6.7,0
"1883",2022,3,20,11,"21.3",1011.9,3,7.7,0
"1884",2022,3,20,12,"19.0",1011.9,3,11.7,0
"1885",2022,3,20,13,"19.5",1011.4,4,11,0
"1886",2022,3,20,14,"20.5",1010.9,3,12.5,0
"1887",2022,3,20,15,"19.2",1010.7,3,13,0
"1888",2022,3,20,16,"17.8",1010.9,3,13.4,0
"1889",2022,3,20,17,"17.6",1011,0,12.2,0
"1890",2022,3,20,18,"16.0",1011.8,0,6.6,0
"1891",2022,3,20,19,"15.5",1012.6,0,6.1,0
"1892",2022,3,20,20,"15.1",1012.9,0,5.3,0
"1893",2022,3,20,21,"16.5",1013.1,0,3.1,0
"1894",2022,3,20,22,"19.4",1013.3,3,6.7,0
"1895",2022,3,20,23,"19.9",1013.3,3,4.8,0
"1896",2022,3,20,24,"18.8",1013.1,3,3.4,0
"1897",2022,3,21,1,"13.8",1013.5,3,2.2,0
"1898",2022,3,21,2,"12.7",1013.4,3,3,0
"1899",2022,3,21,3,"12.2",1013.7,3,2.2,0
"1900",2022,3,21,4,"12.2",1013.9,3,3.1,0
"1901",2022,3,21,5,"11.8",1014.1,3,2.5,0
"1902",2022,3,21,6,"12.3",1014.3,5,2.3,0
"1903",2022,3,21,7,"13.6",1014.9,5,3.6,0
"1904",2022,3,21,8,"15.8",1015.3,6,3.5,0
"1905",2022,3,21,9,"17.4",1015.6,7,2.3,0
"1906",2022,3,21,10,"18.9",1015.3,8,0,0
"1907",2022,3,21,11,"21.1",1015.1,7,3.7,0
"1908",2022,3,21,12,"20.4",1014.6,6,4,0
"1909",2022,3,21,13,"18.9",1014.2,6,6.5,0
"1910",2022,3,21,14,"19.0",1013.4,5,4.7,0
"1911",2022,3,21,15,"19.9",1012.9,4,5.3,0
"1912",2022,3,21,16,"18.9",1012.8,3,6.7,0
"1913",2022,3,21,17,"18.2",1012.6,3,5,0
"1914",2022,3,21,18,"17.1",1012.9,3,3.9,0
"1915",2022,3,21,19,"16.1",1013,2,2.1,0
"1916",2022,3,21,20,"16.1",1013.2,0,2,0
"1917",2022,3,21,21,"16.0",1013.2,0,1.6,0
"1918",2022,3,21,22,"15.6",1013.4,3,2.6,0
"1919",2022,3,21,23,"15.5",1013.3,3,1.5,0
"1920",2022,3,21,24,"14.9",1013.3,3,1.6,0
"1921",2022,3,22,1,"14.3",1013.2,3,2.1,0
"1922",2022,3,22,2,"13.3",1012.9,3,2.1,0
"1923",2022,3,22,3,"13.3",1012.6,3,2.2,0
"1924",2022,3,22,4,"13.3",1013,3,3.1,0
"1925",2022,3,22,5,"13.4",1013.6,3,0,0
"1926",2022,3,22,6,"14.2",1014,3,0,0
"1927",2022,3,22,7,"16.4",1014.6,5,0.3,0
"1928",2022,3,22,8,"18.6",1015,5,2.6,0
"1929",2022,3,22,9,"20.8",1015.1,6,2.7,0
"1930",2022,3,22,10,"22.2",1015.1,8,3.1,0
"1931",2022,3,22,11,"25.5",1014.6,5,3.3,0
"1932",2022,3,22,12,"24.9",1014.6,5,5.2,0
"1933",2022,3,22,13,"24.0",1014.1,4,5.7,0
"1934",2022,3,22,14,"24.8",1013.6,3,5.8,0
"1935",2022,3,22,15,"23.2",1013.4,3,6.6,0
"1936",2022,3,22,16,"22.8",1013,3,5.7,0
"1937",2022,3,22,17,"21.8",1013.3,0,5.6,0
"1938",2022,3,22,18,"18.8",1013.3,0,4.9,0
"1939",2022,3,22,19,"18.5",1013.4,0,3,0
"1940",2022,3,22,20,"19.9",1013.7,0,2.5,0
"1941",2022,3,22,21,"19.3",1014.2,0,1.6,0
"1942",2022,3,22,22,"18.3",1014.1,0,2.1,0
"1943",2022,3,22,23,"17.6",1014,0,2,0
"1944",2022,3,22,24,"16.2",1014.1,0,1.5,0
"1945",2022,3,23,1,"17.1",1014.1,0,1.5,0
"1946",2022,3,23,2,"16.7",1013.9,0,1.3,0
"1947",2022,3,23,3,"16.7",1014,0,0.2,0
"1948",2022,3,23,4,"16.7",1014.1,0,1.5,0
"1949",2022,3,23,5,"16.1",1014.8,0,2.3,0
"1950",2022,3,23,6,"16.4",1015.4,0,0.2,0
"1951",2022,3,23,7,"18.8",1016.1,0,2.2,0
"1952",2022,3,23,8,"22.6",1016.3,0,2.7,0
"1953",2022,3,23,9,"25.8",1016.8,0,3.5,0
"1954",2022,3,23,10,"27.2",1016.9,0,3.1,0
"1955",2022,3,23,11,"28.2",1016.6,0,2.5,0
"1956",2022,3,23,12,"27.1",1016.3,0,5.6,0
"1957",2022,3,23,13,"26.1",1015.6,0,5.2,0
"1958",2022,3,23,14,"26.0",1015.1,0,6.4,0
"1959",2022,3,23,15,"24.9",1014.8,0,7.6,0
"1960",2022,3,23,16,"24.4",1014.3,0,6.7,0
"1961",2022,3,23,17,"23.8",1014.3,0,5.5,0
"1962",2022,3,23,18,"23.2",1014.6,2,4,0
"1963",2022,3,23,19,"22.4",1014.6,0,3.5,0
"1964",2022,3,23,20,"19.3",1015,0,3,0
"1965",2022,3,23,21,"18.2",1014.9,0,2.7,0
"1966",2022,3,23,22,"17.2",1014.9,0,3.6,0
"1967",2022,3,23,23,"16.0",1014.9,0,3.4,0
"1968",2022,3,23,24,"15.5",1014.7,0,2,0
"1969",2022,3,24,1,"14.9",1014.6,3,1.6,0
"1970",2022,3,24,2,"14.3",1014.2,3,2,0
"1971",2022,3,24,3,"14.0",1013.7,3,1.5,0
"1972",2022,3,24,4,"14.4",1013.3,3,1.5,0
"1973",2022,3,24,5,"15.7",1013.1,3,1.3,0
"1974",2022,3,24,6,"15.8",1013.4,5,0.5,0
"1975",2022,3,24,7,"13.9",1014,5,3.7,0
"1976",2022,3,24,8,"14.1",1014.4,5,4,0
"1977",2022,3,24,9,"15.9",1014.6,5,4.1,0
"1978",2022,3,24,10,"17.8",1014.5,5,4.1,0
"1979",2022,3,24,11,"17.9",1014.5,5,4.5,0
"1980",2022,3,24,12,"19.2",1013.9,4,4.3,0
"1981",2022,3,24,13,"21.0",1013,3,5.7,0
"1982",2022,3,24,14,"20.5",1012.5,3,5.8,0
"1983",2022,3,24,15,"19.2",1012.1,3,6.1,0
"1984",2022,3,24,16,"17.8",1011.9,5,5.7,0
"1985",2022,3,24,17,"17.1",1011.8,5,5,0
"1986",2022,3,24,18,"16.0",1011.6,5,4,0
"1987",2022,3,24,19,"14.9",1012.2,5,3.7,0
"1988",2022,3,24,20,"14.2",1012.8,4,4.1,0
"1989",2022,3,24,21,"13.9",1013.1,3,3.4,0
"1990",2022,3,24,22,"13.9",1013.1,3,2.1,0
"1991",2022,3,24,23,"13.9",1013.3,5,1.7,0
"1992",2022,3,24,24,"13.7",1013.3,8,0.8,0
"1993",2022,3,25,1,"13.3",1013,10,2.1,0
"1994",2022,3,25,2,"13.1",1012.5,10,1.5,0
"1995",2022,3,25,3,"12.7",1012.1,10,1.9,0
"1996",2022,3,25,4,"12.2",1011.9,10,0,0
"1997",2022,3,25,5,"12.7",1012.1,10,0.4,0
"1998",2022,3,25,6,"12.2",1012.8,9,3.5,0
"1999",2022,3,25,7,"12.9",1013.1,9,1.2,0
"2000",2022,3,25,8,"14.4",1013.6,8,2.3,0
"2001",2022,3,25,9,"15.0",1013.8,8,2.3,0
"2002",2022,3,25,10,"17.2",1013.6,8,1.5,0
"2003",2022,3,25,11,"18.6",1013.1,6,4.2,0
"2004",2022,3,25,12,"16.7",1012.7,4,5.1,0
"2005",2022,3,25,13,"16.9",1011.9,2,5.1,0
"2006",2022,3,25,14,"17.9",1011.1,0,5.7,0
"2007",2022,3,25,15,"15.6",1011,3,7.1,0
"2008",2022,3,25,16,"15.6",1010.6,8,6.2,0
"2009",2022,3,25,17,"15.0",1010.3,6,5.6,0
"2010",2022,3,25,18,"14.9",1010.1,5,4.4,0
"2011",2022,3,25,19,"14.4",1010.1,4,3,0
"2012",2022,3,25,20,"14.5",1010.7,3,2.5,0
"2013",2022,3,25,21,"14.9",1011.3,3,1.8,0
"2014",2022,3,25,22,"14.4",1011.5,3,4.1,0
"2015",2022,3,25,23,"13.3",1011.8,4,3.5,0
"2016",2022,3,25,24,"13.9",1012,5,3.4,0
"2017",2022,3,26,1,"14.0",1011.7,6,1.9,0
"2018",2022,3,26,2,"14.3",1010.6,7,0,0
"2019",2022,3,26,3,"13.9",1010,8,0.2,0
"2020",2022,3,26,4,"13.9",1009.9,10,1.5,0
"2021",2022,3,26,5,"13.3",1010,9,2,0
"2022",2022,3,26,6,"13.3",1010.2,9,1.3,0
"2023",2022,3,26,7,"13.4",1010.4,9,0.2,0
"2024",2022,3,26,8,"14.4",1010.7,8,1.6,0
"2025",2022,3,26,9,"14.4",1011.1,8,2.3,0
"2026",2022,3,26,10,"15.6",1011.3,8,2.6,0
"2027",2022,3,26,11,"15.8",1010.8,6,3.5,0
"2028",2022,3,26,12,"17.2",1010,5,2.8,0
"2029",2022,3,26,13,"17.2",1009.1,5,4,0
"2030",2022,3,26,14,"17.1",1008.3,5,3.9,0
"2031",2022,3,26,15,"16.6",1008.4,5,6.3,0
"2032",2022,3,26,16,"16.1",1008.3,5,6.7,0
"2033",2022,3,26,17,"14.8",1008.3,5,5.5,0
"2034",2022,3,26,18,"13.3",1007.7,5,4.2,0
"2035",2022,3,26,19,"13.2",1007.9,5,4,0
"2036",2022,3,26,20,"12.8",1008.3,5,2.9,0
"2037",2022,3,26,21,"12.8",1008.9,5,1.6,0
"2038",2022,3,26,22,"13.3",1009.1,10,0,0
"2039",2022,3,26,23,"13.4",1009,10,1.3,0
"2040",2022,3,26,24,"13.9",1008.9,10,2.2,0
"2041",2022,3,27,1,"14.0",1008.8,10,2.9,0
"2042",2022,3,27,2,"14.3",1008.6,10,1.7,0
"2043",2022,3,27,3,"13.9",1008.1,10,3.4,0
"2044",2022,3,27,4,"13.9",1008,10,2.1,0
"2045",2022,3,27,5,"14.4",1007.8,9,3.1,0
"2046",2022,3,27,6,"14.5",1008.1,9,3.3,0
"2047",2022,3,27,7,"15.0",1008.6,9,4.6,0
"2048",2022,3,27,8,"15.2",1008.9,8,4.7,0
"2049",2022,3,27,9,"17.0",1009.4,8,4.8,0
"2050",2022,3,27,10,"17.8",1009.9,8,3.6,0
"2051",2022,3,27,11,"18.4",1009.3,5,4.9,0
"2052",2022,3,27,12,"19.3",1008.8,4,3.4,0
"2053",2022,3,27,13,"18.2",1008.5,3,5.7,0
"2054",2022,3,27,14,"17.7",1008.2,3,5.7,0
"2055",2022,3,27,15,"16.7",1008.1,3,5.8,0
"2056",2022,3,27,16,"16.7",1007.6,3,6.2,0
"2057",2022,3,27,17,"14.9",1008.4,4,5.6,0
"2058",2022,3,27,18,"14.4",1008.6,5,4.4,0
"2059",2022,3,27,19,"14.4",1008.7,6,2.7,0
"2060",2022,3,27,20,"14.5",1008.9,7,3.2,0
"2061",2022,3,27,21,"15.0",1009.2,8,4,0
"2062",2022,3,27,22,"15.0",1009.2,10,3.6,0
"2063",2022,3,27,23,"15.0",1009.2,9,3.7,0
"2064",2022,3,27,24,"15.0",1009.1,9,4,0
"2065",2022,3,28,1,"15.0",1008.8,9,3.8,0
"2066",2022,3,28,2,"15.0",1008.2,8,5.2,0
"2067",2022,3,28,3,"14.9",1007.6,8,5.6,0
"2068",2022,3,28,4,"14.4",1006.9,8,5.1,0
"2069",2022,3,28,5,"15.0",1006.9,8,5.9,1
"2070",2022,3,28,6,"14.8",1007,8,6.8,3
"2071",2022,3,28,7,"13.9",1006.4,9,6,18
"2072",2022,3,28,8,"14.2",1005.9,9,8.4,0
"2073",2022,3,28,9,"13.7",1006.3,9,7.5,26
"2074",2022,3,28,10,"12.8",1007.3,10,4.1,0
"2075",2022,3,28,11,"13.4",1006.8,10,3.9,0
"2076",2022,3,28,12,"14.1",1006.3,10,2.2,0
"2077",2022,3,28,13,"15.7",1006,10,3,0
"2078",2022,3,28,14,"16.0",1005.6,10,2.3,29
"2079",2022,3,28,15,"15.3",1005,10,4.5,0
"2080",2022,3,28,16,"13.3",1004.8,10,6.2,5
"2081",2022,3,28,17,"13.4",1004.6,8,0,5
"2082",2022,3,28,18,"13.9",1004.1,7,0.2,0
"2083",2022,3,28,19,"14.4",1004.3,6,2.2,0
"2084",2022,3,28,20,"14.3",1004.6,5,2.3,0
"2085",2022,3,28,21,"13.9",1005.4,6,3.7,0
"2086",2022,3,28,22,"13.9",1005.6,8,4.1,172
"2087",2022,3,28,23,"13.8",1006.2,7,4.1,18
"2088",2022,3,28,24,"13.2",1006.4,6,3.6,0
"2089",2022,3,29,1,"12.7",1005.9,5,0,0
"2090",2022,3,29,2,"12.2",1006.1,5,0,0
"2091",2022,3,29,3,"12.1",1006.6,5,0.2,0
"2092",2022,3,29,4,"11.7",1007.4,5,2.1,0
"2093",2022,3,29,5,"11.2",1007.7,5,0,0
"2094",2022,3,29,6,"12.3",1008.3,5,0.2,0
"2095",2022,3,29,7,"13.4",1008.8,5,2.3,0
"2096",2022,3,29,8,"14.0",1009.6,5,4.2,0
"2097",2022,3,29,9,"15.1",1010.6,5,5,0
"2098",2022,3,29,10,"15.6",1011.1,5,4.1,0
"2099",2022,3,29,11,"16.1",1011.7,5,6.7,0
"2100",2022,3,29,12,"16.2",1011.8,5,6.6,0
"2101",2022,3,29,13,"17.1",1011.7,4,6.3,0
"2102",2022,3,29,14,"16.8",1011.7,3,7.1,0
"2103",2022,3,29,15,"17.1",1011.6,3,6.3,0
"2104",2022,3,29,16,"16.7",1011.4,3,6.7,0
"2105",2022,3,29,17,"15.5",1011.9,3,5.6,0
"2106",2022,3,29,18,"14.9",1012.2,3,4.4,0
"2107",2022,3,29,19,"14.3",1012.4,3,3,0
"2108",2022,3,29,20,"14.0",1013.1,3,2,0
"2109",2022,3,29,21,"14.3",1013.5,3,1.5,0
"2110",2022,3,29,22,"13.9",1013.9,3,1.5,0
"2111",2022,3,29,23,"13.8",1014.3,4,1.5,0
"2112",2022,3,29,24,"12.8",1014.4,3,1.3,0
"2113",2022,3,30,1,"12.9",1014.8,4,0,0
"2114",2022,3,30,2,"13.4",1015.1,5,0.2,0
"2115",2022,3,30,3,"13.9",1014.8,6,2.2,0
"2116",2022,3,30,4,"13.9",1014.4,8,2.6,0
"2117",2022,3,30,5,"14.3",1014.7,7,2.2,0
"2118",2022,3,30,6,"13.4",1014.8,6,2.5,0
"2119",2022,3,30,7,"14.7",1015.2,5,1.5,0
"2120",2022,3,30,8,"15.7",1015.1,5,2.3,0
"2121",2022,3,30,9,"16.9",1015.3,5,0.2,0
"2122",2022,3,30,10,"18.3",1015,5,2.1,0
"2123",2022,3,30,11,"17.8",1014.5,3,5.8,0
"2124",2022,3,30,12,"17.8",1014.1,5,6.4,0
"2125",2022,3,30,13,"18.2",1013.6,5,7.8,0
"2126",2022,3,30,14,"17.1",1012.9,5,8.1,0
"2127",2022,3,30,15,"16.6",1012.2,5,7.6,0
"2128",2022,3,30,16,"16.1",1011.8,5,6.7,0
"2129",2022,3,30,17,"15.5",1011.2,5,5.6,0
"2130",2022,3,30,18,"14.3",1011,4,4.5,0
"2131",2022,3,30,19,"13.9",1011.1,3,3.8,0
"2132",2022,3,30,20,"13.9",1011.4,4,2.6,0
"2133",2022,3,30,21,"13.9",1011.4,5,1.1,0
"2134",2022,3,30,22,"14.4",1011.2,8,1.5,0
"2135",2022,3,30,23,"14.0",1011,8,0.3,0
"2136",2022,3,30,24,"14.4",1010.6,8,2.5,0
"2137",2022,3,31,1,"14.4",1010.3,9,0.3,0
"2138",2022,3,31,2,"14.4",1009.8,9,2.1,0
"2139",2022,3,31,3,"14.4",1009.5,9,2.3,0
"2140",2022,3,31,4,"14.4",1009.2,10,1.5,0
"2141",2022,3,31,5,"14.4",1009.2,10,1.5,0
"2142",2022,3,31,6,"14.4",1009.1,10,1.7,0
"2143",2022,3,31,7,"15.0",1009.3,10,1,0
"2144",2022,3,31,8,"15.6",1009.6,10,0.3,0
"2145",2022,3,31,9,"15.7",1009.9,10,2.5,0
"2146",2022,3,31,10,"16.1",1009.6,10,2.1,0
"2147",2022,3,31,11,"16.8",1009.5,10,4.2,0
"2148",2022,3,31,12,"17.1",1008.8,10,4.6,0
"2149",2022,3,31,13,"16.7",1008.7,10,4.7,0
"2150",2022,3,31,14,"16.6",1008.2,10,5,0
"2151",2022,3,31,15,"16.0",1007.6,10,4.6,0
"2152",2022,3,31,16,"15.6",1007.1,10,4.6,0
"2153",2022,3,31,17,"15.0",1007.1,10,4.5,0
"2154",2022,3,31,18,"14.9",1007,10,4.1,0
"2155",2022,3,31,19,"14.4",1007.1,10,4.1,0
"2156",2022,3,31,20,"14.4",1007.5,10,4,0
"2157",2022,3,31,21,"14.4",1007.7,10,3,0
"2158",2022,3,31,22,"14.4",1007.8,10,2.6,0
"2159",2022,3,31,23,"14.4",1007.9,5,2,0
"2160",2022,3,31,24,"14.3",1007.9,5,2,0
"2161",2022,4,1,1,"13.9",1007.9,5,1.5,0
"2162",2022,4,1,2,"13.9",1007.7,5,1.5,0
"2163",2022,4,1,3,"13.7",1007.4,5,1.3,0
"2164",2022,4,1,4,"12.0",1007.3,5,0,0
"2165",2022,4,1,5,"13.3",1007.8,3,1.6,0
"2166",2022,4,1,6,"13.4",1008.5,5,2.3,0
"2167",2022,4,1,7,"14.0",1009,5,3.1,0
"2168",2022,4,1,8,"15.1",1009.4,6,3.2,0
"2169",2022,4,1,9,"15.7",1010,7,3.7,0
"2170",2022,4,1,10,"16.1",1010.2,8,3.1,0
"2171",2022,4,1,11,"17.3",1010,3,4.2,0
"2172",2022,4,1,12,"18.3",1009.8,3,4.7,0
"2173",2022,4,1,13,"18.2",1009.4,3,5.8,0
"2174",2022,4,1,14,"17.8",1008.9,3,6.3,0
"2175",2022,4,1,15,"17.7",1008.7,3,6.8,0
"2176",2022,4,1,16,"16.7",1008.7,3,7.2,0
"2177",2022,4,1,17,"16.1",1008.9,4,6.6,0
"2178",2022,4,1,18,"15.5",1009.4,3,5.6,0
"2179",2022,4,1,19,"14.9",1010,3,4.9,0
"2180",2022,4,1,20,"14.4",1010.6,3,3.5,0
"2181",2022,4,1,21,"14.4",1011,3,2.5,0
"2182",2022,4,1,22,"14.4",1011.1,3,2.1,0
"2183",2022,4,1,23,"14.4",1011.2,3,1.7,0
"2184",2022,4,1,24,"14.3",1011.4,5,3.5,0
"2185",2022,4,2,1,"13.9",1011.5,5,2.7,0
"2186",2022,4,2,2,"13.9",1011.4,5,3.8,0
"2187",2022,4,2,3,"13.9",1011.5,6,4,0
"2188",2022,4,2,4,"13.9",1011.7,8,3.1,0
"2189",2022,4,2,5,"13.9",1011.4,8,1.9,0
"2190",2022,4,2,6,"14.0",1011.8,8,0,0
"2191",2022,4,2,7,"14.4",1012.8,9,0.5,0
"2192",2022,4,2,8,"14.5",1013.7,9,4.4,0
"2193",2022,4,2,9,"15.1",1014.1,9,3,0
"2194",2022,4,2,10,"15.6",1014.5,10,2.6,0
"2195",2022,4,2,11,"16.8",1014.1,10,2.2,0
"2196",2022,4,2,12,"17.2",1013.8,10,3.3,0
"2197",2022,4,2,13,"17.2",1013.4,10,5.2,0
"2198",2022,4,2,14,"17.2",1012.9,10,6.1,0
"2199",2022,4,2,15,"17.2",1012.4,10,7.2,0
"2200",2022,4,2,16,"16.7",1012.2,10,7.2,0
"2201",2022,4,2,17,"16.0",1012.2,10,5.7,0
"2202",2022,4,2,18,"15.6",1012.1,10,5.7,0
"2203",2022,4,2,19,"15.5",1012.1,10,5.5,0
"2204",2022,4,2,20,"15.0",1012.4,10,4.2,0
"2205",2022,4,2,21,"15.1",1012.9,10,5.1,0
"2206",2022,4,2,22,"15.6",1012.9,10,5.1,0
"2207",2022,4,2,23,"15.0",1012.5,10,4.2,0
"2208",2022,4,2,24,"15.0",1012.5,10,4.8,0
"2209",2022,4,3,1,"14.9",1012.3,10,6,0
"2210",2022,4,3,2,"14.4",1011.9,10,4.7,0
"2211",2022,4,3,3,"14.4",1011.6,10,5.1,0
"2212",2022,4,3,4,"14.4",1011.5,10,4.6,0
"2213",2022,4,3,5,"13.9",1011.4,9,4,0
"2214",2022,4,3,6,"14.0",1011.5,9,4.5,0
"2215",2022,4,3,7,"14.4",1011.8,9,3.9,0
"2216",2022,4,3,8,"15.1",1012,8,4.2,0
"2217",2022,4,3,9,"15.8",1012.4,8,4.9,0
"2218",2022,4,3,10,"16.7",1012.6,8,4.6,0
"2219",2022,4,3,11,"17.3",1012.4,7,6.6,0
"2220",2022,4,3,12,"17.9",1011.8,6,5.6,0
"2221",2022,4,3,13,"18.3",1011,5,5.3,0
"2222",2022,4,3,14,"18.2",1010.2,5,7.3,0
"2223",2022,4,3,15,"17.1",1009.6,7,7.7,0
"2224",2022,4,3,16,"16.7",1009.4,10,7.7,0
"2225",2022,4,3,17,"16.0",1009.1,7,6.6,0
"2226",2022,4,3,18,"15.4",1009,5,6.1,0
"2227",2022,4,3,19,"14.4",1009,4,6.2,0
"2228",2022,4,3,20,"13.9",1009.4,3,5.1,0
"2229",2022,4,3,21,"13.9",1009.4,5,5.7,0
"2230",2022,4,3,22,"13.9",1009.7,8,5.7,0
"2231",2022,4,3,23,"13.7",1010,8,4.8,0
"2232",2022,4,3,24,"13.9",1009.6,8,3.6,0
"2233",2022,4,4,1,"13.9",1009.5,9,2.6,0
"2234",2022,4,4,2,"13.8",1009,9,1.6,0
"2235",2022,4,4,3,"13.3",1009.2,9,2.5,0
"2236",2022,4,4,4,"13.3",1009.2,10,1.5,0
"2237",2022,4,4,5,"13.3",1009.3,8,0.2,0
"2238",2022,4,4,6,"13.4",1009.8,7,1.6,0
"2239",2022,4,4,7,"14.1",1010.4,6,1.7,0
"2240",2022,4,4,8,"14.6",1010.5,5,1.7,0
"2241",2022,4,4,9,"15.7",1011,4,1.7,0
"2242",2022,4,4,10,"16.7",1011.3,3,3.6,0
"2243",2022,4,4,11,"16.8",1011.1,5,4.2,0
"2244",2022,4,4,12,"17.2",1010.5,5,4.7,0
"2245",2022,4,4,13,"17.1",1010.3,5,5.2,0
"2246",2022,4,4,14,"16.7",1009.8,5,5.8,0
"2247",2022,4,4,15,"16.7",1009.5,6,6,0
"2248",2022,4,4,16,"16.7",1009,8,4.1,0
"2249",2022,4,4,17,"16.0",1008.6,5,5,0
"2250",2022,4,4,18,"15.5",1008.8,4,4.4,0
"2251",2022,4,4,19,"15.0",1009,2,2.3,0
"2252",2022,4,4,20,"15.0",1009.6,0,0.2,0
"2253",2022,4,4,21,"15.0",1010.2,0,2.1,0
"2254",2022,4,4,22,"15.0",1010.3,0,2.1,0
"2255",2022,4,4,23,"14.4",1010.6,0,1.6,0
"2256",2022,4,4,24,"14.3",1010.5,0,1.9,0
"2257",2022,4,5,1,"14.0",1010.2,0,0,0
"2258",2022,4,5,2,"14.3",1010.1,0,0,0
"2259",2022,4,5,3,"13.3",1009.6,3,0,0
"2260",2022,4,5,4,"13.3",1009.5,3,1.5,0
"2261",2022,4,5,5,"12.9",1009.3,3,1.3,0
"2262",2022,4,5,6,"13.5",1009.8,3,0.4,0
"2263",2022,4,5,7,"15.2",1010,3,2.9,0
"2264",2022,4,5,8,"17.0",1009.8,3,2.1,0
"2265",2022,4,5,9,"19.1",1009.9,3,2,0
"2266",2022,4,5,10,"20.6",1010,3,1.9,0
"2267",2022,4,5,11,"21.2",1009.4,3,4.5,0
"2268",2022,4,5,12,"21.7",1008.9,2,4.1,0
"2269",2022,4,5,13,"21.8",1008.5,0,4,0
"2270",2022,4,5,14,"22.7",1007.8,0,3.3,0
